"";"sofifa_id";"short_name";"overall";"potential";"age";"height_cm";"weight_kg";"club_name";"league_name";"club_contract_valid_until";"preferred_foot";"pace";"shooting";"passing";"dribbling";"defending";"physic";"formation";"player_tags";"value_eur"
"180";235471;"B. Nowak";67;67;27;180;75;"Górnik Zabrze";"Polish T-Mobile Ekstraklasa";2022;"Right";62;67;66;67;42;69;"mid";"";1100000
"181";228908;"J. Berthomier";72;72;31;177;74;"Clermont Foot 63";"French Ligue 1";2022;"Left";69;69;75;74;51;65;"mid";"";1900000
"182";212198;"Bruno Fernandes";88;89;26;179;69;"Manchester United";"English Premier League";2025;"Right";75;86;89;84;70;77;"mid";"#Playmaker, #Engine, #Distance Shooter, #Crosser, #FK Specialist, #Complete Midfielder";107500000
"183";224330;"N. Stefanelli";69;71;26;166;71;"AIK";"Swedish Allsvenskan";2023;"Right";88;67;59;75;33;69;"mid";"#Acrobat";1700000
"184";202208;"D. Petratos";69;69;28;176;77;"Western Sydney Wanderers";"Australian Hyundai A-League";2023;"Right";79;69;67;72;47;74;"mid";"";1400000
"185";207421;"L. Trossard";77;78;26;172;67;"Brighton & Hove Albion";"English Premier League";2023;"Right";82;76;74;80;30;61;"mid";"#Acrobat";12500000
"186";237496;"D. Mihailovic";73;77;22;178;69;"Club de Foot Montréal";"USA Major League Soccer";2022;"Right";66;65;73;74;60;68;"mid";"#Engine";4400000
"187";204666;"J. Meza";64;64;35;165;60;"Academia Puerto Cabello";"Venezuelan Primera División";2025;"Right";78;64;60;68;55;48;"mid";"";230000
"188";254023;"J. Julio";68;74;22;168;68;"LDU Quito";"Ecuadorian Serie A";2024;"Right";78;65;63;67;52;65;"mid";"";2e+06
"189";201447;"S. Lletget";72;72;28;178;75;"LA Galaxy";"USA Major League Soccer";2021;"Right";71;64;72;75;62;72;"mid";"";2300000
"190";186452;"S. de Jong";69;69;32;185;82;"SC Heerenveen";"Holland Eredivisie";2022;"Right";43;75;68;67;59;72;"mid";"";1100000
"191";190581;"U. Dávila";75;75;30;172;65;"Macarthur FC";"Australian Hyundai A-League";2024;"Left";76;75;72;78;45;69;"mid";"";5500000
"192";208822;"Marcos Júnior";73;73;28;167;66;"Yokohama F. Marinos";"Japanese J. League Division 1";2022;"Right";88;73;70;75;32;65;"mid";"#Acrobat";3100000
"193";241058;"R. Callachan";65;65;27;178;70;"Ross County FC";"Scottish Premiership";2023;"Right";66;64;62;66;60;75;"mid";"";750000
"194";245058;"O. Kiteishvili";72;76;25;173;65;"SK Sturm Graz";"Austrian Football Bundesliga";2024;"Right";72;67;69;74;67;61;"mid";"";3300000
"195";233254;"S. Akasaki";65;65;29;174;70;"Vegalta Sendai";"Japanese J. League Division 1";2022;"Right";63;66;61;64;30;66;"mid";"";725000
"196";225878;"C. Domínguez";74;74;26;179;74;"Austin FC";"USA Major League Soccer";2022;"Right";79;70;70;74;44;71;"mid";"";4600000
"197";253135;"G. Florentín";65;73;22;173;70;"Argentinos Juniors";"Argentina Primera División";2025;"Right";68;59;64;68;57;63;"mid";"";1600000
"198";221120;"R. Vloet";72;74;26;188;75;"Heracles Almelo";"Holland Eredivisie";2023;"Right";66;73;70;70;49;75;"mid";"#Engine";2900000
"199";210761;"R. Pizarro";75;75;27;175;71;"Inter Miami CF";"USA Major League Soccer";2021;"Right";76;70;73;77;55;66;"mid";"";6e+06
"200";241985;"Pep Biel";68;70;24;167;64;"F.C. København";"Danish Superliga";2024;"Left";72;65;66;70;43;63;"mid";"";1600000
"201";247361;"B. Aaronson";70;81;20;176;66;"FC Red Bull Salzburg";"Austrian Football Bundesliga";2025;"Right";80;62;63;73;50;56;"mid";"";3500000
"202";229034;"V. Guzmán";75;78;26;175;79;"Pachuca";"Mexican Liga MX";2023;"Right";75;72;73;76;69;74;"mid";"";7500000
"203";262384;"P. Greil";65;69;24;184;75;"SK Austria Klagenfurt";"Austrian Football Bundesliga";2022;"Right";67;59;64;67;50;63;"mid";"";1e+06
"204";187858;"P. Mpoku";72;72;29;180;79;"İttifak Holding Konyaspor";"Turkish Süper Lig";2023;"Right";71;72;74;73;46;68;"mid";"";2300000
"205";227785;"C. Guanca";74;74;28;174;78;"Al Ain FC";"UAE Arabian Gulf League";2024;"Left";78;75;69;74;40;69;"mid";"";4200000
"206";242737;"E. Aguilar";72;72;29;174;75;"Incheon United FC";"Korean K League 1";2022;"Left";63;64;77;72;46;70;"mid";"";2300000
"207";210423;"A. Rusnák";74;75;26;175;73;"Real Salt Lake";"USA Major League Soccer";2021;"Right";70;74;74;75;45;64;"mid";"";5e+06
"208";216354;"A. Kramarić";83;83;30;177;73;"TSG Hoffenheim";"German 1. Bundesliga";2022;"Right";71;86;76;86;30;71;"mid";"#Dribbler, #Clinical Finisher, #Complete Forward";35500000
"209";213613;"S. Gustafson";71;73;26;185;80;"FC Utrecht";"Holland Eredivisie";2022;"Left";61;71;71;70;55;70;"mid";"";2300000
"210";237138;"Y. Maziz";66;71;23;175;68;"Seraing";"Belgian Jupiler Pro League";2022;"Right";66;63;68;68;32;56;"mid";"";1300000
"211";210930;"Carles Gil";78;78;28;170;66;"New England Revolution";"USA Major League Soccer";2024;"Left";66;70;80;79;39;64;"mid";"";1,4e+07
"212";204493;"R. Holzhauser";73;73;28;193;84;"K Beerschot VA";"Belgian Jupiler Pro League";2023;"Left";49;79;80;72;60;73;"mid";"";3100000
"213";183644;"A. Grünwald";67;67;32;188;84;"FK Austria Wien";"Austrian Football Bundesliga";2022;"Left";54;68;69;66;54;77;"mid";"";8e+05
"214";255109;"D. Tijanić";68;75;23;174;67;"Göztepe SK";"Turkish Süper Lig";2026;"Right";75;65;66;73;49;66;"mid";"";2400000
"215";203895;"Pozuelo";80;80;29;170;63;"Toronto FC";"USA Major League Soccer";2021;"Right";65;75;80;83;52;66;"mid";"";20500000
"216";210706;"N. Chamed";67;67;27;175;76;"Gaz Metan Mediaş";"Romanian Liga I";2022;"Right";80;65;66;70;41;64;"mid";"";1100000
"217";188152;"Oscar";82;82;29;179;70;"Shanghai Port FC";"Chinese Super League";2024;"Right";78;79;82;82;59;67;"mid";"";3e+07
"218";245261;"Bruno Lamas";70;71;27;176;70;"Daegu FC";"Korean K League 1";2024;"Left";67;63;69;72;48;61;"mid";"";1800000
"219";226517;"H. Hajradinović";73;73;27;178;74;"Kasimpaşa SK";"Turkish Süper Lig";2022;"Left";76;67;74;74;50;71;"mid";"";3200000
"220";199830;"S. Galindo";65;65;29;190;70;"Club Always Ready";"Liga de Fútbol Profesional Boliviano";2021;"Left";74;58;68;64;47;61;"mid";"";7e+05
"221";223791;"R. Niyaz";70;73;26;165;60;"Gazişehir Gaziantep F.K.";"Turkish Süper Lig";2023;"Left";75;58;70;72;61;55;"mid";"";2100000
"222";188414;"C. Villanueva";74;74;35;173;73;"Club Deportivo Palestino";"Chilian Campeonato Nacional";2021;"Left";58;70;75;77;49;48;"mid";"";1700000
"223";251454;"R. Tierney";60;75;20;174;65;"Bohemian FC";"Rep. Ireland Airtricity League";2021;"Right";72;55;56;60;53;61;"mid";"";6e+05
"224";215332;"C. Auzqui";73;73;30;180;72;"Club Atlético Talleres";"Argentina Primera División";2021;"Right";84;71;68;72;51;82;"mid";"";3e+06
"225";210667;"F. Vanzo";62;63;27;180;77;"FC Academica Clinceni";"Romanian Liga I";2023;"Right";58;64;62;68;50;65;"mid";"";450000
"226";237670;"Bruno Xadas";70;75;23;179;72;"Clube Sport Marítimo";"Portuguese Liga ZON SAGRES";2024;"Left";73;68;70;74;43;59;"mid";"";2400000
"227";204691;"M. Pereyra";76;76;31;170;66;"Orlando City Soccer Club";"USA Major League Soccer";2021;"Right";71;70;76;77;54;66;"mid";"";6e+06
"228";178562;"É. Banega";82;82;33;174;75;"Al Shabab";"Saudi Abdul L. Jameel League";2023;"Right";62;75;84;82;76;71;"mid";"";1,5e+07
"229";241487;"J. Ferreira";70;82;20;173;64;"FC Dallas";"USA Major League Soccer";2023;"Right";85;69;64;69;38;64;"mid";"";3800000
"230";221896;"D. Avdijaj";67;70;24;172;70;"TSV Egger Glas Hartberg";"Austrian Football Bundesliga";2023;"Right";72;64;62;71;24;57;"mid";"";1400000
"231";205855;"M. Livaja";75;75;27;182;80;"Hajduk Split";"Croatian Prva HNL";2024;"Right";79;75;67;76;32;77;"mid";"";6e+06
"232";163925;"A. Diamanti";76;76;38;180;75;"Western United FC";"Australian Hyundai A-League";2022;"Left";58;72;78;79;33;64;"mid";"";2400000
"233";192342;"E. Cardona";77;77;28;183;92;"Boca Juniors";"Argentina Primera División";2021;"Right";54;78;81;76;36;77;"mid";"#Strength";10500000
"234";200672;"Zhang Linpeng";71;71;32;185;80;"Guangzhou FC";"Chinese Super League";2022;"Right";73;56;64;68;68;83;"def";"";1300000
"235";260190;"P. Nwadike";58;65;22;190;87;"IK Sirius";"Swedish Allsvenskan";2023;"Right";61;32;46;51;55;71;"def";"";375000
"236";246406;"X. Arreaga";67;71;26;183;75;"Seattle Sounders FC";"USA Major League Soccer";2022;"Right";47;24;45;34;69;73;"def";"";1300000
"237";216437;"Wallace";71;73;26;191;85;"Yeni Malatyaspor";"Turkish Süper Lig";2022;"Right";65;28;44;49;71;74;"def";"";2e+06
"238";232668;"L. Gordon";65;72;25;182;77;"St. Johnstone FC";"Scottish Premiership";2022;"Right";53;27;39;44;66;75;"def";"";1300000
"239";213864;"B. Utvik";65;71;25;183;75;"Sarpsborg 08 FF";"Norwegian Eliteserien";2023;"Right";46;37;48;52;66;70;"def";"";1e+06
"240";255274;"D. Tursunov";64;67;26;187;79;"Chongqing Liangjiang Athletic";"Chinese Super League";2021;"Right";61;24;41;34;65;71;"def";"";675000
"241";228887;"T. Mrčela";65;65;30;195;88;"SC East Bengal FC";"Indian Super League";2022;"Right";44;32;44;45;64;80;"def";"#Strength";575000
"242";193716;"D. Wilson";68;68;29;188;79;"Colorado Rapids";"USA Major League Soccer";2024;"Left";47;39;53;58;67;81;"def";"";1e+06
"243";202660;"R. Sjöstedt";62;62;29;184;75;"Kalmar FF";"Swedish Allsvenskan";2023;"Right";71;37;55;56;59;72;"def";"";325000
"244";236465;"C. McJannet";59;68;22;180;67;"Derry City";"Rep. Ireland Airtricity League";2022;"Left";56;38;48;57;59;60;"def";"";475000
"245";228290;"J. Laporte";72;74;27;185;82;"FC Lorient";"French Ligue 1";2023;"Right";51;27;44;51;72;80;"def";"";2500000
"246";209711;"R. Thelander";69;69;29;190;87;"Aalborg BK";"Danish Superliga";2022;"Right";42;30;45;42;69;75;"def";"";1200000
"247";258039;"D. Lagator";64;67;27;190;82;"Wisła Płock";"Polish T-Mobile Ekstraklasa";2022;"Right";65;52;58;59;60;79;"def";"";675000
"248";242568;"H. Ishihara";65;72;22;169;65;"Shonan Bellmare";"Japanese J. League Division 1";2022;"Right";70;55;61;64;67;62;"def";"";1300000
"249";190826;"M. Hornschuh";63;63;30;188;82;"FC Zürich";"Swiss Super League";2022;"Right";51;40;57;56;64;61;"def";"";4e+05
"250";183228;"B. Augustyn";67;67;33;191;85;"Jagiellonia Białystok";"Polish T-Mobile Ekstraklasa";2022;"Right";42;42;48;51;63;76;"def";"";475000
"251";208862;"J. Giraudon";70;70;29;184;66;"ESTAC Troyes";"French Ligue 1";2024;"Right";53;36;58;58;71;72;"def";"";1300000
"252";242874;"Yang Fan";55;62;25;185;72;"Beijing Guoan FC";"Chinese Super League";2023;"Right";60;31;49;56;56;57;"def";"";230000
"253";246202;"J. Madrid";67;70;24;180;74;"Club Sporting Cristal";"Peruvian Primera División";2021;"Right";74;30;53;66;63;66;"def";"";1300000
"254";221540;"Raúl";74;74;31;187;80;"SC Braga";"Portuguese Liga ZON SAGRES";2022;"Left";52;54;58;56;75;79;"def";"";2900000
"255";236690;"M. Ngadeu";73;73;30;190;93;"KAA Gent";"Belgian Jupiler Pro League";2023;"Right";60;44;52;50;72;83;"def";"#Strength";2500000
"256";258687;"B. Popovic";61;71;21;189;75;"KSV Cercle Brugge";"Belgian Jupiler Pro League";2022;"Right";63;32;42;46;62;60;"def";"";7e+05
"257";262639;"M. Jovicic";62;65;26;187;83;"SV Ried";"Austrian Football Bundesliga";2023;"Right";63;37;41;40;62;73;"def";"";450000
"258";231510;"M. Watson";60;65;25;186;82;"Mjällby AIF";"Swedish Allsvenskan";2021;"Right";54;25;41;41;60;66;"def";"";325000
"259";237040;"D. Nikolaou";68;76;22;190;92;"Spezia";"Italian Serie A";2026;"Left";56;37;45;42;69;72;"def";"";2500000
"260";197937;"P. Djilobodji";73;73;32;193;82;"Gazişehir Gaziantep F.K.";"Turkish Süper Lig";2024;"Left";57;46;54;56;71;80;"def";"";2e+06
"261";202162;"J. Anibaba";67;67;32;183;77;"Nashville SC";"USA Major League Soccer";2025;"Right";51;44;55;53;67;75;"def";"";650000
"262";198176;"S. de Vrij";85;85;29;189;78;"Inter";"Italian Serie A";2023;"Right";72;41;64;70;87;79;"def";"#Tackling, #Tactician ";4,5e+07
"263";204451;"K. Günter";75;77;26;184;79;"Hellas Verona";"Italian Serie A";2023;"Right";65;31;56;62;76;72;"def";"";6e+06
"264";231688;"T. Phete";70;73;27;187;80;"Belenenses SAD";"Portuguese Liga ZON SAGRES";2022;"Right";51;41;53;57;71;73;"def";"";1800000
"265";184183;"S. Dewaest";72;72;30;188;91;"Oud-Heverlee Leuven";"Belgian Jupiler Pro League";2022;"Right";43;41;48;41;72;81;"def";"#Strength";1900000
"266";227900;"N. Tripichio";68;71;25;175;68;"Defensa y Justicia";"Argentina Primera División";2022;"Right";78;50;63;70;61;68;"def";"";1500000
"267";165229;"L. Koscielny";78;78;35;186;80;"FC Girondins de Bordeaux";"French Ligue 1";2022;"Right";54;43;63;65;79;75;"def";"";3700000
"268";260740;"J. Porozo";67;76;20;192;84;"Boavista FC";"Portuguese Liga ZON SAGRES";2025;"Right";62;31;36;39;68;73;"def";"";2100000
"269";237985;"K. Danso";73;79;22;190;87;"Racing Club de Lens";"French Ligue 1";2026;"Right";78;32;45;56;72;76;"def";"";4400000
"270";236382;"M. Olivera";71;71;29;181;80;"Fútbol Club Juárez";"Mexican Liga MX";2024;"Left";69;58;62;71;70;70;"def";"";1600000
"271";203487;"J. Lascelles";77;80;27;188;83;"Newcastle United";"English Premier League";2024;"Right";58;35;51;56;77;79;"def";"";1,2e+07
"272";247376;"A. Jenssen";61;64;27;185;84;"Tromsø IL";"Norwegian Eliteserien";2021;"Right";61;28;44;42;61;69;"def";"";375000
"273";192622;"S. Duffy";72;72;29;193;76;"Brighton & Hove Albion";"English Premier League";2023;"Right";41;47;49;48;72;79;"def";"";2e+06
"274";238479;"Renê Santos";67;68;29;184;74;"Al Raed";"Saudi Abdul L. Jameel League";2023;"Right";53;43;51;56;66;78;"def";"";950000
"275";248311;"Tiri";64;64;29;186;84;"ATK Mohun Bagan FC";"Indian Super League";2023;"Left";65;38;53;52;62;78;"def";"";5e+05
"276";212439;"Lim Chai Min";69;69;30;188;82;"Gangwon FC";"Korean K League 1";2022;"Right";71;30;42;45;69;77;"def";"";1100000
"277";239580;"Bremer";76;82;24;188;82;"Torino F.C.";"Italian Serie A";2023;"Right";64;35;51;62;77;74;"def";"";1,1e+07
"278";198624;"J. Shaughnessy";65;65;28;183;69;"St. Mirren";"Scottish Premiership";2023;"Right";66;26;48;55;65;74;"def";"";625000
"279";198538;"B. Paulsen";69;69;29;191;85;"Hammarby IF";"Swedish Allsvenskan";2024;"Right";56;58;57;57;67;81;"def";"#Strength";1200000
"280";231828;"F. Tingager";69;70;28;198;94;"Aarhus GF";"Danish Superliga";2025;"Right";41;25;49;49;69;77;"def";"#Aerial Threat, #Strength";1300000
"281";219950;"N. Sundberg";67;69;25;187;84;"Östersunds FK";"Swedish Allsvenskan";2021;"Right";70;44;48;52;66;78;"def";"";1100000
"282";252700;"K. Trewin";59;71;20;178;72;"Brisbane Roar";"Australian Hyundai A-League";2022;"Right";73;26;47;53;57;70;"def";"";5e+05
"283";216154;"J. Elsey";64;65;27;188;82;"Newcastle Jets";"Australian Hyundai A-League";2023;"Right";51;26;45;49;63;76;"def";"";6e+05
"284";216460;"J. Giménez";84;88;26;185;79;"Atlético de Madrid";"Spain Primera Division";2025;"Right";69;45;57;59;86;80;"def";"#Tackling ";5,2e+07
"285";199674;"Jorge Teixeira";68;68;34;189;89;"Sint-Truidense VV";"Belgian Jupiler Pro League";2022;"Right";38;39;60;46;70;73;"def";"";4e+05
"286";193091;"B. Nuytinck";74;74;31;190;82;"Udinese Calcio";"Italian Serie A";2023;"Left";33;40;54;55;77;69;"def";"";2900000
"287";259847;"F. La Mantía";66;70;25;182;79;"Deportivo La Guaira FC";"Venezuelan Primera División";2022;"Right";65;52;56;47;67;69;"def";"";1100000
"288";242835;"L. Balerdi";74;82;22;187;76;"Olympique de Marseille";"French Ligue 1";2024;"Right";71;36;57;64;75;75;"def";"";9e+06
"289";190942;"K. Hansen";68;68;32;184;73;"FC Nordsjælland";"Danish Superliga";2021;"Right";62;47;61;58;67;71;"def";"";775000
"290";237086;"Kim Min Jae";74;81;24;190;81;"Fenerbahçe SK";"Turkish Süper Lig";2025;"Right";77;32;56;61;73;79;"def";"";8e+06
"291";238725;"K. Tshiembe";66;70;24;185;80;"Brøndby IF";"Danish Superliga";2025;"Right";74;40;54;63;62;75;"def";"";1100000
"292";263707;"M. Wasinski";59;76;17;185;70;"Royal Charleroi S.C.";"Belgian Jupiler Pro League";2023;"Right";67;26;42;53;59;60;"def";"";525000
"293";202978;"Min Sang Gi";69;69;29;184;77;"Suwon Samsung Bluewings";"Korean K League 1";2022;"Right";77;38;50;52;68;77;"def";"";1200000
"294";262021;"O. Stanisic";62;64;27;195;83;"Varbergs BoIS FC";"Swedish Allsvenskan";2022;"Right";62;31;41;47;61;73;"def";"";425000
"295";246403;"B. Caicedo";70;70;29;180;70;"Independiente del Valle";"Ecuadorian Serie A";2022;"Left";87;48;59;63;65;70;"def";"";1400000
"296";202749;"Kim Oh Gyu";68;68;32;182;75;"Jeju United FC";"Korean K League 1";2022;"Right";72;41;60;45;67;82;"def";"";775000
"297";219787;"A. Mosquera";73;73;31;182;80;"Club León";"Mexican Liga MX";2023;"Right";73;42;57;54;74;75;"def";"";2100000
"298";194003;"A. Niewulis";66;66;32;187;77;"Raków Częstochowa";"Polish T-Mobile Ekstraklasa";2022;"Right";55;39;52;52;64;81;"def";"#Strength";550000
"299";259919;"O. Ekroth";61;62;29;187;80;"Degerfors IF";"Swedish Allsvenskan";2021;"Right";57;22;45;43;60;69;"def";"";3e+05
"300";226447;"S. Echeverría";64;64;31;183;80;"Club Deportivo Jorge Wilstermann";"Liga de Fútbol Profesional Boliviano";2021;"Left";60;23;40;38;67;66;"def";"";4e+05
"301";184873;"I. Traoré";75;75;34;184;87;"Angers SCO";"French Ligue 1";2022;"Right";40;39;58;50;75;86;"def";"#Strength";1800000
"302";227377;"J. García";66;66;32;186;85;"La Equidad";"Colombian Liga Postobón";2021;"Right";45;27;38;42;66;74;"def";"";550000
"303";261663;"I. Kandouss";64;70;23;192;83;"Royale Union Saint-Gilloise";"Belgian Jupiler Pro League";2023;"Right";58;25;41;39;64;72;"def";"";850000
"304";243945;"Gonzalo Verdú";71;71;32;185;80;"Elche CF";"Spain Primera Division";2023;"Right";57;53;55;56;72;77;"def";"";1200000
"305";205202;"W. Golla";65;65;29;186;80;"Śląsk Wrocław";"Polish T-Mobile Ekstraklasa";2023;"Right";52;36;54;51;64;70;"def";"";6e+05
"306";216736;"Wang Shangyuan";66;68;28;185;78;"Henan Songshan Longmen FC";"Chinese Super League";2021;"Right";73;60;61;68;64;80;"def";"";850000
"307";235036;"W. Faes";73;80;23;187;82;"Stade de Reims";"French Ligue 1";2024;"Right";55;37;54;57;73;75;"def";"";5500000
"308";230386;"Césario Limberg";69;69;25;191;87;"São Paulo";"Campeonato Brasileiro Série A";2024;"Left";56;50;57;49;70;72;"def";"#Strength";1300000
"309";219145;"G. Maripán";77;79;27;193;83;"AS Monaco";"French Ligue 1";2024;"Right";34;41;54;51;78;80;"def";"#Strength";1,1e+07
"310";158167;"M. Sonnleitner";65;65;34;182;82;"TSV Egger Glas Hartberg";"Austrian Football Bundesliga";2023;"Right";66;36;49;50;64;71;"def";"";230000
"311";173703;"R. Williams";70;70;32;185;78;"Western Sydney Wanderers";"Australian Hyundai A-League";2023;"Right";60;52;63;64;68;79;"def";"";1e+06
"312";259607;"F. Alonso";67;67;30;186;78;"Club Universitario de Deportes";"Peruvian Primera División";2021;"Right";56;24;36;41;69;70;"def";"";825000
"313";225106;"Jorge Sáenz";70;77;24;192;75;"Clube Sport Marítimo";"Portuguese Liga ZON SAGRES";2022;"Right";63;42;61;63;70;77;"def";"";3e+06
"314";235673;"D. Maresic";69;77;21;183;74;"LASK Linz";"Austrian Football Bundesliga";2022;"Right";48;31;53;53;73;71;"def";"";2900000
"315";247019;"B. Kouyaté";73;79;24;192;78;"FC Metz";"French Ligue 1";2024;"Right";62;37;50;58;73;77;"def";"";4400000
"316";246157;"E. Pletinckx";66;77;20;190;87;"SV Zulte Waregem";"Belgian Jupiler Pro League";2023;"Right";48;29;43;46;66;75;"def";"";1800000
"317";232869;"G. Shoji";72;73;28;182;76;"Gamba Osaka";"Japanese J. League Division 1";2025;"Right";81;41;53;57;71;76;"def";"";2200000
"318";232581;"Eduardo";64;66;28;184;84;"Sagan Tosu";"Japanese J. League Division 1";2022;"Left";58;33;44;51;62;81;"def";"#Strength";6e+05
"319";233394;"Huang Zhengyu";60;69;24;178;75;"Guangzhou City";"Chinese Super League";2022;"Right";70;37;53;62;61;61;"def";"";5e+05
"320";202048;"C. Coady";79;81;28;186;80;"Wolverhampton Wanderers";"English Premier League";2025;"Right";47;58;75;67;79;75;"def";"";17500000
"321";183795;"G. Margreitter";68;68;32;186;87;"Grasshopper Club Zürich";"Swiss Super League";2022;"Right";43;24;46;42;69;69;"def";"";775000
"322";219582;"S. Fortes";70;70;29;192;85;"KV Oostende";"Belgian Jupiler Pro League";2022;"Right";34;41;54;49;70;80;"def";"#Strength";1300000
"323";251149;"A. Leguizamón";67;67;29;186;77;"CS Emelec";"Ecuadorian Serie A";2024;"Right";55;33;50;47;67;72;"def";"";850000
"324";222045;"C. Halkett";67;69;26;183;75;"Heart of Midlothian";"Scottish Premiership";2022;"Right";63;50;53;57;66;73;"def";"";1100000
"325";184900;"Kim Kwang Suk";68;68;38;182;74;"Incheon United FC";"Korean K League 1";2021;"Right";50;42;52;55;69;69;"def";"";220000
"326";224302;"M. Wieteska";68;73;24;187;82;"Legia Warszawa";"Polish T-Mobile Ekstraklasa";2023;"Right";62;33;46;49;67;72;"def";"";1600000
"327";237745;"H. Miyazawa";69;69;32;182;72;"Hokkaido Consadole Sapporo";"Japanese J. League Division 1";2022;"Right";53;56;66;65;68;71;"def";"";925000
"328";263573;"A. Al-Dakhil";63;76;19;187;70;"Standard de Liège";"Belgian Jupiler Pro League";2022;"Right";68;27;48;54;60;71;"def";"";1100000
"329";209413;"M. Matras";63;63;30;193;88;"PGE FKS Stal Mielec";"Polish T-Mobile Ekstraklasa";2022;"Right";33;49;55;50;61;80;"def";"#Strength";4e+05
"330";176920;"M. Torrén";71;71;32;176;70;"Argentinos Juniors";"Argentina Primera División";2023;"Right";67;45;58;57;72;75;"def";"";1200000
"331";262971;"N. Tekijaški";63;68;24;186;78;"Bruk-Bet Termalica Nieciecza";"Polish T-Mobile Ekstraklasa";2023;"Right";68;31;48;50;61;72;"def";"";650000
"332";213661;"A. Christensen";80;85;25;187;81;"Chelsea";"English Premier League";2022;"Right";65;31;65;68;83;72;"def";"";2,8e+07
